erl -smp +S 2:2 +SP 100:50 +A 128 +K true
Erlang/OTP 17 [erts-6.3] [source-f9282c6] [64-bit] [smp:2:1] [async-threads:128] [hipe] [kernel-poll:true]

Eshell V6.3  (abort with ^G)


Generate Summary Results + 333417 in   6.3s = 52597.7/s Avg:     4 Min:     0 Max:  1983 Err:    32 (0.01%) Active: 581 Started: 581 Finished: 0
Generate Summary Results + 1739005 in    30s = 57966.8/s Avg:    16 Min:     0 Max: 20079 Err:    51 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 2072422 in  36.3s = 57030.2/s Avg:    14 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1701923 in    30s = 56730.8/s Avg:    17 Min:     0 Max:    71 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 3774345 in  66.3s = 56894.8/s Avg:    16 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1621853 in    30s = 54061.8/s Avg:    18 Min:     0 Max:    61 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 5396198 in  96.3s = 56012.6/s Avg:    16 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1550917 in    30s = 51697.2/s Avg:    19 Min:     0 Max:    69 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 6947115 in   126s = 54987.9/s Avg:    17 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1511898 in    30s = 50396.6/s Avg:    19 Min:     0 Max:    89 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 8459013 in   156s = 54106.9/s Avg:    17 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1501008 in    30s = 50033.6/s Avg:    19 Min:     0 Max:    76 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 9960021 in   186s = 53451.1/s Avg:    18 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1472410 in    30s = 49080.3/s Avg:    20 Min:     0 Max:    72 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 11432431 in   216s = 52845.0/s Avg:    18 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1477196 in    30s = 49239.9/s Avg:    20 Min:     0 Max:    76 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 12909627 in   246s = 52405.9/s Avg:    18 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1460686 in    30s = 48689.5/s Avg:    20 Min:     0 Max:    73 Err:     0 (0.00%) Active: 1000 Started: 1000 Finished: 0
Generate Summary Results = 14370313 in   276s = 52002.5/s Avg:    18 Min:     0 Max: 20079 Err:    83 (0.00%)
Generate Summary Results + 1140651 in    24s = 47752.0/s Avg:    20 Min:     0 Max:   183 Err:     0 (0.00%) Active: 0 Started: 1000 Finished: 1000
Generate Summary Results = 15510964 in   300s = 51664.3/s Avg:    18 Min:     0 Max: 20079 Err:    83 (0.00%)
